"stimulus"	"study"	"age"	"condition"	"gender"	"yoke_video"	"version"	"side"	"ID"	"choices"	"light"	"which_cup"	"correct_choice"	"time_win"	"roi_c1"	"roi_c2"	"roi_c3"	"roi_cor"
"F3_wom3_cup2-17"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F3_wom3_cup2-17"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time5"	0	NA	1	NA
"F3_wom3_cup1-19"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time1"	0	NA	1	0
"F3_wom3_cup1-19"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"F3_wom3_cup1-19"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"F3_wom3_cup1-19"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time4"	0	NA	1	0
"F3_wom3_cup1-19"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"F3_wom3_cup3-21"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	0	"time1"	NA	NA	NA	NA
"F3_wom3_cup3-21"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	0	"time2"	NA	NA	NA	NA
"F3_wom3_cup3-21"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	0	"time3"	NA	NA	NA	NA
"F3_wom3_cup3-21"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	0	"time4"	NA	NA	NA	NA
"F3_wom3_cup3-21"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	0	"time5"	0	NA	1	1
"F3_wom3_cup2-23"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time1"	0	NA	1	NA
"F3_wom3_cup2-23"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time2"	NA	NA	NA	NA
"F3_wom3_cup2-23"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time3"	NA	NA	NA	NA
"F3_wom3_cup2-23"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time4"	NA	NA	NA	NA
"F3_wom3_cup2-23"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"2"	1	"time5"	0	NA	1	NA
"F3_wom3_cup1-25"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time1"	1	NA	0	1
"F3_wom3_cup1-25"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time2"	NA	NA	NA	NA
"F3_wom3_cup1-25"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time3"	NA	NA	NA	NA
"F3_wom3_cup1-25"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time4"	1	NA	0	1
"F3_wom3_cup1-25"	"ETPIP"	"M36"	"adul"	"0"	"f3"	"wom3"	"rig"	"243583"	"231221221"	"darks"	"1"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time4"	1	NA	0	1
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time5"	1	NA	0	0
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time4"	1	NA	0	1
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time4"	1	NA	0	1
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"3"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"243130"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup1-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time4"	1	NA	0	NA
"M1_man1_cup2-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time5"	1	NA	0	0
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time1"	1	NA	0	1
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup1-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"1"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"3"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"lef"	"244112"	"213123132"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup3-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time4"	0	NA	1	1
"M1_man1_cup3-11"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time5"	0	NA	1	1
"M1_man1_cup1-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup1-13"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time4"	0	NA	1	NA
"M1_man1_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time4"	0	NA	1	1
"M1_man1_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time5"	0	NA	1	1
"M1_man1_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time4"	1	NA	0	1
"M1_man1_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time5"	1	NA	0	1
"M1_man1_cup3-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup3-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup3-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup3-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup3-21"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"3"	1	"time5"	0	NA	1	1
"M1_man1_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time4"	NA	NA	NA	NA
"M1_man1_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"1"	1	"time5"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time1"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time2"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time3"	NA	NA	NA	NA
"M1_man1_cup2-25"	"ETPIP"	"M36"	"adul"	"1"	"m1"	"man1"	"rig"	"244026"	"231231312"	"light"	"2"	1	"time4"	0	NA	1	NA
